jacket saco
shooting balacera
shooting tirazón
shooting tiroteo
courage huevos
courage valentía
courage valor
breeze brisa
breeze vientecito
visa visa
visa visado
glance mirada
glance miradita
glance ojeada
glance vistazo
change cambio
walk vueltecita
sharp filoso
bitter amargo
bitter amargoso
yellowish amarillento
before antes
approximately como
approximately hacia
here acá
here aquí
risky peligroso
amazing asombroso
amazing sorprendente
astute abusado
astute aguzado
astute astuto
astute avispado
astute listo
astute pila
astute vivo
bluish azulado
brilliant brillante
avaricious avaricioso
avaricious codicioso
thin delgado
thin escuálido
thin flaco
inside adentro
inside dentro
difficult complicado
difficult difícil
difficult dificultoso
difficult enredado
where ¿adónde?
where ¿dónde?
angry bravo
angry caliente
angry disgustado
angry enojado
angry furioso
often frecuentemente
often regularmente
often seguido
outside afuera
greasy engrasado
greasy grasiento
greasy grasoso
grayish grisáceo
grayish plomizo
grayish plomo
skillfull bueno
skillfull diestro
skillfull hábil
skillfull habilidoso
beautiful agradable
beautiful bonito
beautiful hermoso
beautiful lindo
beautiful precioso
bony huesudo
weak débil
filthy cochino
filthy mugroso
very bastante
very muy
little chico
little chiquito
little nene
little niño
standing parado
dusty empolvado
dusty polvoso
perhaps derrepente
perhaps quizá
fast pronto
fast rápidamente
fast rápido
clear acicalado
clear arregladito
clear arreglado
clear aseado
clear impecable
clear nítido
clear pulcro
clear regio
which ¿cuál?
radiant feliz
radiant radiante
radio radial
recently recientemente
recently últimamente
comforting reconfortante
cold catarro
cold constipado
cold gripe
cold resfriado
cold resfrío
broken quebrado
broken roto
coarse áspero
coarse brusco
coarse bruto
coarse grosero
coarse jayán
coarse maleducado
coarse odioso
coarse patán
coarse pesado
coarse tosco
coarse violento
slant chueco
slant torcido
annoy contrariar
annoy fastidiar
annoy fregar
annoy joder
arrive llegar
break destrozar
break joder
break quebrar
break romper
clear chapear
clear chapodar
clear deshierbar
clear desyerbar
clear limpiar
clear podar
desorient confundir
desorient desorientar
desorient despistar
desorient desubicar
desorient engañar
dial marcar
dismiss botar
dismiss correr
dismiss despedir
dismiss destituir
dismiss echar
dismiss sacar
dismiss suspender
drench remojado
drive conducir
drive manejar
encourage estimular
encourage incentivar
encourage mejorar
encourage motivado
escape desembarazarse
escape escapar
escape escaparse
escape liberarse
escape librarse
escape soltarse
escape zafar
escape zafarse
fill calzar
fill tapar
gossip chimosear
gossip chismear
gossip chismiar
gossip chismorrear
gossip chismosear
gossip comentar
gossip cuechar
gossip hablar
gossip murmurar
hurry apresurarse
hurry apurarse
impress impactar
impress impresionar
kidnap plagiar
kidnap raptar
kill asesinar
kill liquidar
kill matar
kill ultimar
kneel arrodillarse
kneel hincarse
lick chupar
lick lamber
lick lamer
light encender
light prender
matter enojar
matter hacerle
matter importar
miss extrañar
overturn voltearse
pamper alcahuetear
pamper apañar
pamper consentir
pamper malcriar
pamper maleducar
pamper mimar
park estacionar
park parquear
postpone aplazar
postpone atrasar
postpone demorar
postpone posponer
postpone postergar
postpone retrasar
puff aspirar
puff chupar
puff fumar
puff inhalar
puff jalar
pull jalar
pull tirar
punch golpear
punch pegar
punch sonar
punch trompear
repair arreglar
repair reparar
require requerir
return regresar
search buscar
search catear
search esculcar
search examinar
search inspeccionar
search rastrear
search rebuscar
search registrar
search revisar
seem suponer
shake agitar
shake jamaquear
shake mover
shake sacudir
shake zangolotear
shake zarandear
shoot balear
shoot disparar
shoot tirotear
skin descuerar
skin desollar
skin despellejar
skin pelar
sponsor auspiciar
sponsor patrocinar
throw arrojar
throw botar
throw echar
throw lanzar
throw tirar
tie amarrar
tie atar
trick confundir
trick mentir
trick vacilar
turn coger
turn cruzar
turn doblar
turn girar
turn voltear
undress desnudarse
undress desvestirse
unpack desempacar
unpack desenvolver
upset apenar
upset disgustar
upset entristecer
value estimar
value evaluar
value valorar
watch asomarse
watch espiar
watch mirar
whistle chiflar
whistle silbar
grind aplicado
grind dedicado
grind estudioso
grind nerd
truant faltón
truant informal
truant irresponsable
truant vago
cheat copiar
tell-tale chismoso
tell-tale oreja
tell-tale sapo
tell-tale soplón
tell-tale tapudo
flatterer cepillo
bully agresivo
bully belicoso
bully bravucón
bully buscapleito
bully buscapleitos
bully entrometido
bully metiche
bully metido
bully peleador
bully pendenciero
bully pleitista
meek aislado
meek callado
meek humilde
meek introvertido
meek retraído
meek solitario
meek tímido
meek triste
hooligans banda
hooligans delincuentes
hooligans desastrosos
hooligans desordenados
hooligans insoportables
hooligans malandros
hooligans maleantes
hooligans malos
hooligans pandilla
hooligans pandilleros
repeater aplazados
repeater bruto
repeater burro
repeater colgado
repeater repitente
repeater reprobado
boss jefe
boss patrón
pay paga
pay salario
tired agotado
tired cansado
tired decaído
tired desganado
tired fundido
tired jodido
tired molido
tired muerto
tired reventado
penniless acabado
penniless jodido
penniless limpio
penniless palmado
penniless planchado
penniless quebrado
party convivio
party fiesta
party pachanga
policeman guardia
policeman ley
policeman poli
plainclothes-man agente
plainclothes-man detective
plainclothes-man encubierto
plainclothes-man investigador
plainclothes-man oreja
prison bote
prison calabozo
prison cárcel
prison comisaría
prison cuartel
prison delegación
prison penitenciaría
prison prisión
prison tambo
cigarette cigarrillo
cigarette cigarro
cigarette pitillo
cigarette tabaco
beer amarga
beer birria
beer cervecita
beer chela
beer fría
beer rubia
beer vicha
drug droga
drug estupefaciente
drug hierba]yerba
drug marihuana
drug mota
drug pasta
drug piedra
drug polvo
storm aguacero
storm chaparrón
storm chubasco
storm diluvio
storm lluvia
storm temporal
storm tormenta
horns cachos
horns cuernos
horns tarros
contact argolla
contact conecte
contact contacto
contact palanca
contact patas
contact recomendaciones
contact referencias
trouble asunto
trouble bronca
trouble cuestión
trouble enojo
trouble lío
trouble molestia
trouble problema
trouble rollo
trouble vaina
beating bofetada
beating cachetada
beating cacheteada
beating fajazo
beating golpe
beating golpiza
beating lección
beating nalgada
beating paliza
beating palmada
beating patada
beating pescozón
beating puñetazo
beating sopapo
beating tortazo
beating tunda
baby bebé
baby bebecita
baby bebecito
baby bebita
baby bebito
baby criatura
baby criaturita
baby nene
baby nené
baby nenito
baby niñito
baby niño
baby tierno
drunken alegre
drunken bebido
drunken bolo
drunken borracho
drunken ebrio
drunken mamado
drunken rascado
drunken tomado
beat apalear
beat aporrear
beat fajear
beat golpear
beat masacrar
beat noquear
beat patear
beat pegar
beat pijear
beat reventar
beat sopapear
thin delgadito
thin escurrido
thin esquelético
thin famélico
thin flacucho
thin lombriz
thin palillo
fat ballena
fat cerdo
fat chancho
fat gordinflón
fat gordo
fat obeso
fat rechoncho
fat tanque
fat timbón
fat vaca
tall alto
tall enorme
tall gigante
tall grande
tall grandulón
tall jirafa
tall jirafón
tall largo
tall larguirucho
tall poste
tall tranca
tall varilla
short bajito
short bajo
short chaparrito
short chaparro
short chiquito
short enano
short pequeño
short tapón
charming atractiva
charming bonita
charming buena
charming buenísima
charming cuerazo
charming culazo
charming divina
charming encantadora
charming encanto
charming guapa
charming linda
charming muñeca
charming preciosura
charming rica
charming sexi
attractive apuesto
attractive atractivo
attractive bellísimo
attractive buenísimo
attractive guapérrimo
attractive guapetón
attractive guapísimo
attractive guapo
attractive lindo
attractive precioso
attractive regio
attractive super
attractive tipazo
bad-smelling apestoso
bad-smelling asqueroso
bad-smelling cerdo
bad-smelling chancho
bad-smelling cochino
bad-smelling hediondo
bad-smelling podrido
bad-smelling sucio
head cabeza
head chirimoya
head coco
head cráneo
head maceta
hair cabello
hair crenchas
hair greña
hair mechas
hair melena
hair pelo
feet patas
feet patitas
feet patotas
feet pies
pregnant embarazada
pregnant encinta
pregnant esperando
pregnant panzona
pregnant preñada
competent atinado
competent capaz
competent competente
competent culto
competent inteligente
competent listo
competent pilas
competent preparado
fool animal
fool asno
fool baboso
fool bestia
fool bobo
fool boludo
fool bruto
fool burro
fool demente
fool dundo
fool estúpido
fool falto
fool idiota
fool ignorante
fool imbécil
fool incompetente
fool inepto
fool inútil
fool lelo
fool lerdo
fool limitado
fool menso
fool metepata
fool mongolito
fool necio
fool pasguato
fool pasmado
fool pazguato
fool pendejo
fool sonso
fool tarado
fool tarúpido
fool tonto
fool torpe
fool zonzo
fool zopenco
stranger forastero
coarseness babosada
coarseness grosería
coarseness porquería
coarseness tarugada
foolishness babosada
foolishness bobada
foolishness bobería
foolishness burrada
foolishness disparate
foolishness estupidez
foolishness fregadera
foolishness idiotada
foolishness idiotez
foolishness imbecilidad
foolishness insensatez
foolishness majadería
foolishness necedad
foolishness sandez
foolishness tontera
foolishness tontería
informer bocón
informer chismoso
informer delator
informer espía
informer informante
informer oreja
informer sapo
informer soplón
informer traidor
flatterer adulador
flatterer arrastrado
flatterer lameculos
flatterer lisonjero
flatterer salamero
flatterer servil
fluke carambola
fluke chiripa
fluke chiripazo
fluke chiripón
fluke dedazo
fluke leche
fluke milagro
fluke suerte
rich adinerado
rich millonario
rich platudo
rich ricachón
rich rico
boring antipático
boring desagradable
boring inaguantable
boring insoportable
boring jodido
boring jodión
boring molesto
boring odioso
boring pesado
boring terrible
lazy dejado
lazy flojo
lazy haragán
lazy holgazán
lazy huevón
lazy ocioso
lazy perezoso
lazy vago
poor acabado
poor limpio
poor miserable
poor palmado
poor pelado
poor pelagatos
poor pobre
poor pobrecito
poor pobretón
hello Aló.
hello Buenas.
hello Bueno.
hello Hola.
hello ¡Si!
hello ¿Aló?
hello ¿Hola?
hello ¿Sí?
hello Diga.
hello Dígame.
hell! ¡Híjole!
hell! ¡Hijueputa!
hell! ¡Uy!
hell! ¡Vaya!
hell! Ay.
hell! Carajo.
hell! Caramba.
hell! Caray.
hell! Chocho
hell! Jodido.
hell! Mierda.
hell! púchica
hell! Puta.
bye Adiós.
bye Bay.
bye Bueno.
bye Chao.
bye Okey.
annoying absurda
annoying asquerosa
annoying cruel
annoying desagradable
annoying desastre
annoying desgracia
annoying difícil
annoying dura
annoying fregado
annoying injusta
annoying mala
annoying mierda
annoying molesto
annoying porquería
annoying terrible
tremendous admirable
tremendous bárbaro
tremendous brillante
tremendous buenísimo
tremendous estrella
tremendous estupendo
tremendous excelente
tremendous extraordinario
tremendous fabuloso
tremendous genial
tremendous genio
tremendous increíble
tremendous maravilla
tremendous portento
tremendous sobresaliente
tremendous súper
tremendous tremendo
great! ¡Bárbaro!
great! ¡Buenísimo!
great! ¡Espectacular!
great! ¡Estupendo!
great! ¡Excelente!
great! ¡Fabuloso!
great! ¡Fenomenal!
great! ¡Genial!
great! ¡Increíble!
great! ¡Magnífico!
great! ¡Súper!
apparently aparentemente
apparently dicen
apparently posiblemente
apparently supuestamente
feverish ardiendo
feverish calentura
feverish calenturiento
feverish caliente
feverish hirviendo
sewer alcantarilla
sewer alcantarillado
sewer cloaca
sewer drenaje
sewer tragante
sewer tubería
stretcher andamios
stretcher carretillas
handle agarradera
handle argolla
handle oreja
pretty atractiva
pretty bella
pretty bonita
pretty guapa
pretty hermosa
pretty linda
pretty preciosa
uproar alboroto
uproar bochinche
uproar bulla
uproar bullicio
uproar escándalo
uproar fiesta
uproar gentío
uproar gritería
uproar griterío
uproar relajo
lock candado
lock cerradura
lock llavín
cord cinta
cord cordel
cord cordón
cord cuerda
cord mecate
cord soga
cord tira
ahead adelante
ahead delante
thread enhebrar
thread ensartar
thread meter
angry arrecho
angry enfadado
angry incómodo
angry irritado
angry molesto
expel correr
expel despachar
expel despedir
expel echar
expel expulsar
expel sacar
fuck acostarse
fuck coger
fuck fornicar
fuck templar
fuck tirar
talkative bla-blá
talkative charlatán
talkative cotorra
talkative hablador
talkative hablantín
talkative loro
talkative parlanchín
obscene degenerado
obscene indecente
obscene inmoral
obscene obsceno
obscene porno
obscene pornográfico
obscene sucio
merchandise artículo
merchandise mercadería
merchandise mercancía
merchandise producto
knock-kneed chacueco
knock-kneed chueco
knock-kneed corneto
knock-kneed patuleco
skin piel
presentiment corazonada
presentiment impresión
presentiment palpitación
presentiment pálpito
presentiment premonición
presentiment presentimiento
presentiment sensación
presentiment sospecha
resin brea
resin resina
quarrel agarrada
quarrel agarrón
quarrel altercado
quarrel discusión
quarrel disputa
quarrel encontronazo
quarrel enfrentamiento
quarrel pelea
quarrel pleito
quarrel problema
quarrel riña
quarrel trifulca
delay atrasar
delay demorar
delay dilatar
delay retrasar
delay tardar
unfortunate demalas
unfortunate desafortunado
unfortunate desdichado
unfortunate desgraciado
unfortunate infeliz
unfortunate salado
spoiled consentido
spoiled mimado
spoiled sobreprotegido
aperitif aperitivo
broadcast televisar
broadcast transmitir
camper acampante
camper campista
chalet quinta
coffin ataúd
coffin caja
coffin cajón
cook cocer
cook cocinar
cook hervir
crane grúa
interim intermedio
interview entrevistar
jogging jogging
jogging trotar
landlady empleada
landlady sirvienta
obstinate obstinado
obstinate testarudo
peanut cacahuate
peanut maní
right! ¡Correcto!
right! ¡Exacto!
right! ¡Justamente!
scratch arañazo
scratch aruñazo
scratch aruñón
scratch rayón
steal robar
sweetener edulcorante
sweetener endulzante
sweetener esplenda
thaw descongelar
thief ladrón
thief tamal
bother fastidiar
bother fregar
bother joder
die fallecer
die morirse
dismiss correrlo
dismiss despedirle
dismiss echarlo
exaggerate exagerar
oppose contradercirle
soft-soap cepillarle
spy espiar
wink guiñar
fight agarrarse
fight pelear
junk cachivaches
junk calaches
junk chécheres
junk chunches
junk mierdas
junk tiliches
drizzle garúa
drizzle garuba
drizzle llovizna
pseudo-rifined chabacán
pseudo-rifined cursi
sad acabado
sad achicopalado
sad acongojado
sad afligido
sad caído
sad decaído
sad deprimido
sad entristecido
sad triste
sleep cabecear
sleep dormir
sleep dormirse
vulture buitre
vulture zopilote
football fútbol
football futbol
forward delantero
fullback defensa
goalkeeper portero
cheeks cachetes
cheeks mejillas
cheeks pómulos
